mobile_number,activity,day,month,time(hour),time(minute),duration(seconds),length_of_text,type_of_load,amount_load,receiver,mb_use,location(city),location(district)
55805922747,5,24,5,4,12,974,0,0,0,743,600,1,14
55805922747,9,25,5,23,29,1553,0,0,0,738,1500,1,10
55805922747,4,26,5,4,16,1844,0,3,100,740,0,1,12
55805922747,2,27,5,9,9,1921,0,0,0,733,250,1,16
64619818114,2,5,11,8,43,3563,0,0,0,734,150,1,9
64619818114,2,6,11,4,42,3359,0,0,0,734,50,1,14
64619818114,1,7,11,3,27,892,0,0,0,746,750,1,11
64619818114,8,8,11,23,49,1865,0,0,0,741,600,1,8
64619818114,3,9,11,1,4,2075,0,0,0,736,150,1,12
44012742955,8,12,12,2,6,104,0,0,0,742,750,5,13
44012742955,2,13,12,2,28,1340,0,0,0,734,200,5,11
44012742955,3,14,12,12,24,2911,0,0,0,745,120,5,14
44012742955,8,15,12,4,51,3068,0,0,0,744,150,5,13
44012742955,7,16,12,21,8,1764,0,0,0,735,1000,5,6
46865036356,10,22,2,15,24,2912,93,0,0,508,0,2,9
46865036356,11,23,2,19,44,1297,0,0,0,747,2000,2,16
46865036356,8,24,2,2,43,569,0,0,0,742,600,2,1
46865036356,7,25,2,22,27,3053,0,0,0,735,750,2,4
46865036356,10,26,2,6,54,2912,87,0,0,437,0,2,15
44086617591,7,18,2,7,5,1199,0,0,0,735,750,3,9
44086617591,8,19,2,21,18,173,0,0,0,741,450,3,3
44086617591,7,20,2,9,45,3556,0,0,0,735,500,3,6
44086617591,1,21,2,10,31,1670,0,0,0,746,1000,3,14
44086617591,10,22,2,4,32,1821,82,0,0,245,0,3,16
26855771033,8,5,8,22,37,1636,0,0,0,741,150,8,9
26855771033,11,6,8,14,38,977,0,0,0,747,1000,8,11
26855771033,5,7,8,11,33,215,0,0,0,739,750,8,8
26855771033,3,8,8,3,36,2664,0,0,0,745,90,8,15
26855771033,9,9,8,7,35,1523,0,0,0,737,2500,8,5
59729455995,2,15,9,17,17,2859,0,0,0,734,50,10,13
59729455995,8,16,9,1,58,631,0,0,0,741,600,10,6
59729455995,8,17,9,3,10,2947,0,0,0,741,600,10,11
59729455995,6,18,9,14,5,2103,0,0,0,696,40,10,6
59729455995,4,19,9,21,27,2773,0,2,5,740,0,10,12
44121161799,4,6,3,17,58,1147,0,3,50,740,0,7,8
44121161799,8,7,3,14,38,286,0,0,0,742,150,7,10
44121161799,6,8,3,13,28,3271,0,0,0,212,40,7,10
44121161799,11,9,3,6,21,1203,0,0,0,747,1000,7,11
44121161799,2,10,3,0,41,979,0,0,0,733,200,7,12
10117991417,2,14,5,17,58,1749,0,0,0,734,150,11,12
10117991417,11,15,5,4,15,659,0,0,0,747,3000,11,5
10117991417,4,16,5,1,7,2423,0,1,50,740,0,11,11
10117991417,4,17,5,22,10,1456,0,2,20,740,0,11,9
10117991417,9,18,5,8,49,1666,0,0,0,737,2000,11,4
32609690636,11,21,6,6,37,2235,0,0,0,747,1000,8,15
32609690636,3,22,6,16,1,967,0,0,0,745,150,8,3
32609690636,4,23,6,17,21,1701,0,3,100,740,0,8,10
32609690636,9,24,6,7,51,3565,0,0,0,738,1500,8,14
32609690636,6,25,6,20,1,2234,0,0,0,474,40,8,10
90514740577,7,8,4,22,11,261,0,0,0,735,500,4,8
90514740577,10,9,4,22,40,3224,131,0,0,375,1,4,11
90514740577,1,10,4,11,53,1011,0,0,0,746,250,4,5
90514740577,10,11,4,4,58,3224,85,0,0,423,0,4,14
90514740577,4,12,4,10,11,3534,0,3,10,740,0,4,14
57156908408,6,28,11,18,6,311,0,0,0,451,100,10,11
57156908408,4,29,11,3,29,1074,0,1,200,740,0,10,3
57156908408,1,30,11,22,56,75,0,0,0,746,1250,10,8
57156908408,2,1,12,6,1,1886,0,0,0,734,50,10,9
57156908408,4,2,12,0,6,2611,0,1,100,740,0,10,4
66926275663,7,24,6,13,1,2924,0,0,0,735,1250,7,11
66926275663,7,25,6,16,48,1271,0,0,0,735,500,7,2
66926275663,6,26,6,6,33,818,0,0,0,656,40,7,14
66926275663,8,27,6,18,43,2090,0,0,0,742,150,7,9
66926275663,6,28,6,8,44,875,0,0,0,299,20,7,7
82330091788,3,17,1,20,41,2402,0,0,0,745,120,1,2
82330091788,10,18,1,21,2,0,107,0,0,664,0,1,3
82330091788,11,19,1,4,0,696,0,0,0,747,3000,1,14
82330091788,10,20,1,0,27,0,158,0,0,482,1,1,7
82330091788,3,21,1,18,12,648,0,0,0,736,120,1,16
84679610808,1,20,9,14,7,3509,0,0,0,746,250,3,12
84679610808,5,21,9,21,58,789,0,0,0,743,150,3,4
84679610808,7,22,9,17,9,267,0,0,0,735,500,3,9
84679610808,8,23,9,11,54,221,0,0,0,744,450,3,7
84679610808,5,24,9,18,28,460,0,0,0,743,300,3,6
34624491552,11,11,11,2,59,1407,0,0,0,747,1000,10,9
34624491552,11,12,11,13,46,2824,0,0,0,747,5000,10,15
34624491552,3,13,11,11,46,209,0,0,0,736,90,10,8
34624491552,7,14,11,1,20,2695,0,0,0,735,500,10,1
34624491552,3,15,11,9,54,794,0,0,0,745,120,10,7
87149385497,10,29,9,16,44,2234,104,0,0,389,0,14,4
87149385497,5,30,9,19,29,135,0,0,0,739,600,14,11
87149385497,11,1,10,11,49,3259,0,0,0,747,3000,14,4
87149385497,2,2,10,0,11,974,0,0,0,734,100,14,5
87149385497,10,3,10,13,28,2234,121,0,0,334,0,14,11
18169957769,6,21,10,9,15,770,0,0,0,565,20,2,1
18169957769,8,22,10,2,20,2290,0,0,0,744,300,2,12
18169957769,7,23,10,1,55,2587,0,0,0,735,1250,2,1
18169957769,9,24,10,16,34,2282,0,0,0,737,2000,2,15
18169957769,9,25,10,14,0,2671,0,0,0,737,2500,2,2
17247090703,8,22,3,23,58,782,0,0,0,741,450,16,15
17247090703,1,23,3,16,5,2676,0,0,0,746,1250,16,5
17247090703,1,24,3,9,36,277,0,0,0,746,1000,16,6
17247090703,10,25,3,23,32,932,191,0,0,108,1,16,5
17247090703,11,26,3,7,1,991,0,0,0,747,3000,16,16
56293541193,10,21,5,6,0,3174,141,0,0,411,1,1,14
56293541193,8,22,5,23,22,3452,0,0,0,741,750,1,2
56293541193,11,23,5,16,3,1678,0,0,0,747,1000,1,3
56293541193,9,24,5,17,40,3153,0,0,0,737,1000,1,2
56293541193,6,25,5,2,24,1088,0,0,0,549,100,1,12
21268326473,9,17,11,0,25,327,0,0,0,738,1500,6,8
21268326473,1,18,11,18,59,1853,0,0,0,746,500,6,16
21268326473,4,19,11,0,35,3020,0,3,100,740,0,6,7
21268326473,7,20,11,8,59,3544,0,0,0,735,750,6,13
21268326473,2,21,11,3,32,2236,0,0,0,734,150,6,4
78101766566,4,26,9,0,50,2784,0,2,200,740,0,8,16
78101766566,8,27,9,7,24,3004,0,0,0,744,450,8,9
78101766566,7,28,9,7,43,944,0,0,0,735,1250,8,1
78101766566,9,29,9,15,44,1114,0,0,0,737,1000,8,6
78101766566,7,30,9,20,33,2984,0,0,0,735,1250,8,9
15191844404,9,12,3,13,22,1446,0,0,0,738,2500,7,15
15191844404,9,13,3,22,18,837,0,0,0,737,2000,7,4
15191844404,3,14,3,12,52,593,0,0,0,736,120,7,13
15191844404,9,15,3,0,28,919,0,0,0,738,1000,7,13
15191844404,10,16,3,6,33,0,82,0,0,672,0,7,3
26651460789,9,23,9,19,29,1972,0,0,0,737,2000,4,3
26651460789,1,24,9,0,54,1019,0,0,0,746,1250,4,9
26651460789,3,25,9,16,28,2692,0,0,0,736,30,4,6
26651460789,7,26,9,19,59,297,0,0,0,735,1250,4,7
26651460789,5,27,9,11,33,2853,0,0,0,743,150,4,7
69323410561,3,9,8,16,10,702,0,0,0,736,30,2,8
69323410561,11,10,8,6,15,895,0,0,0,747,2000,2,6
69323410561,6,11,8,21,31,857,0,0,0,131,100,2,12
69323410561,6,12,8,6,46,585,0,0,0,673,40,2,1
69323410561,9,13,8,13,53,895,0,0,0,737,500,2,6
79134413776,7,14,9,6,56,3347,0,0,0,735,1250,8,10
79134413776,4,15,9,3,2,2679,0,3,50,740,0,8,7
79134413776,4,16,9,15,54,931,0,4,150,740,0,8,3
79134413776,7,17,9,3,16,1854,0,0,0,735,1000,8,14
79134413776,8,18,9,4,48,2690,0,0,0,744,750,8,6
49483466080,7,11,2,7,12,3267,0,0,0,735,750,8,12
49483466080,3,12,2,7,44,2298,0,0,0,736,60,8,6
49483466080,5,13,2,17,30,2032,0,0,0,739,750,8,10
49483466080,10,14,2,10,20,1306,227,0,0,444,1,8,13
49483466080,4,15,2,17,20,19,0,2,100,740,0,8,15
52906410419,1,25,10,16,27,3572,0,0,0,746,250,1,2
52906410419,10,26,10,8,56,2004,246,0,0,159,1,1,3
52906410419,7,27,10,8,53,2987,0,0,0,735,250,1,15
52906410419,3,28,10,23,55,1392,0,0,0,745,150,1,2
52906410419,8,29,10,7,3,376,0,0,0,741,750,1,6
79113848449,11,29,1,9,27,3171,0,0,0,747,4000,12,13
79113848449,7,30,1,7,46,3215,0,0,0,735,250,12,13
79113848449,3,31,1,1,21,3116,0,0,0,745,90,12,8
79113848449,5,1,2,10,20,629,0,0,0,739,600,12,16
79113848449,4,2,2,15,40,1197,0,4,20,740,0,12,3
15909384851,9,5,11,7,10,1527,0,0,0,738,2000,12,13
15909384851,3,6,11,17,26,1372,0,0,0,736,30,12,10
15909384851,6,7,11,11,20,1049,0,0,0,548,40,12,16
15909384851,2,8,11,21,10,3446,0,0,0,734,150,12,15
15909384851,6,9,11,16,27,1555,0,0,0,460,60,12,8
37116324198,11,2,6,6,2,885,0,0,0,747,3000,7,10
37116324198,1,3,6,14,5,2919,0,0,0,746,500,7,11
37116324198,2,4,6,12,58,1970,0,0,0,734,150,7,9
37116324198,10,5,6,16,24,3461,135,0,0,445,1,7,16
37116324198,7,6,6,14,45,1562,0,0,0,735,1250,7,13
38355629641,11,13,2,12,34,451,0,0,0,747,1000,13,8
38355629641,4,14,2,18,20,2764,0,3,20,740,0,13,15
38355629641,11,15,2,0,58,2244,0,0,0,747,3000,13,2
38355629641,10,16,2,20,20,761,98,0,0,263,0,13,13
38355629641,8,17,2,18,23,2510,0,0,0,742,450,13,2
70278789320,8,26,7,13,52,1992,0,0,0,744,300,16,12
70278789320,7,27,7,3,23,2797,0,0,0,735,250,16,7
70278789320,3,28,7,23,12,939,0,0,0,736,30,16,16
70278789320,4,29,7,16,47,2261,0,1,150,740,0,16,1
70278789320,9,30,7,12,12,1200,0,0,0,737,2500,16,2
78574075477,8,21,2,16,25,3348,0,0,0,742,600,1,10
78574075477,5,22,2,4,31,2858,0,0,0,739,450,1,13
78574075477,6,23,2,4,34,2953,0,0,0,325,40,1,7
78574075477,8,24,2,14,24,2529,0,0,0,742,750,1,2
78574075477,4,25,2,0,7,3047,0,3,10,740,0,1,13
87460112623,2,29,3,21,43,1754,0,0,0,733,100,12,8
87460112623,11,30,3,15,18,2362,0,0,0,747,4000,12,5
87460112623,2,31,3,23,34,1995,0,0,0,733,100,12,2
87460112623,3,1,4,18,25,2741,0,0,0,736,90,12,11
87460112623,8,2,4,17,19,1140,0,0,0,742,450,12,9
54334704222,9,24,9,21,16,3001,0,0,0,738,1500,13,11
54334704222,5,25,9,19,42,1968,0,0,0,743,150,13,16
54334704222,10,26,9,12,17,3378,76,0,0,101,0,13,2
54334704222,5,27,9,23,33,1898,0,0,0,743,600,13,4
54334704222,5,28,9,21,34,2952,0,0,0,739,750,13,3
19640634490,5,12,9,14,5,1068,0,0,0,743,150,13,10
19640634490,7,13,9,6,7,2297,0,0,0,735,750,13,7
19640634490,6,14,9,20,11,3339,0,0,0,21,40,13,9
19640634490,8,15,9,12,10,3596,0,0,0,744,750,13,16
19640634490,8,16,9,15,41,853,0,0,0,742,150,13,5
98643192227,8,16,2,18,35,918,0,0,0,744,450,16,15
98643192227,2,17,2,14,14,2564,0,0,0,733,150,16,5
98643192227,9,18,2,22,4,2435,0,0,0,737,1500,16,11
98643192227,3,19,2,20,22,2805,0,0,0,745,30,16,4
98643192227,3,20,2,11,47,1548,0,0,0,745,120,16,16
33025810879,1,2,11,17,19,2719,0,0,0,746,1250,15,15
33025810879,8,3,11,15,31,1450,0,0,0,742,450,15,7
33025810879,3,4,11,18,32,497,0,0,0,736,30,15,6
33025810879,10,5,11,10,11,2012,63,0,0,109,0,15,8
33025810879,4,6,11,2,34,1112,0,1,50,740,0,15,14
83833003353,7,7,12,18,17,3332,0,0,0,735,500,11,10
83833003353,5,8,12,14,57,285,0,0,0,743,300,11,11
83833003353,5,9,12,14,46,1519,0,0,0,743,750,11,12
83833003353,8,10,12,14,33,311,0,0,0,741,750,11,13
83833003353,9,11,12,17,18,352,0,0,0,737,1000,11,13
41910778009,8,2,1,1,13,3547,0,0,0,741,600,3,10
41910778009,2,3,1,3,5,1966,0,0,0,734,150,3,5
41910778009,7,4,1,23,14,262,0,0,0,735,500,3,2
41910778009,2,5,1,5,22,1241,0,0,0,734,50,3,1
41910778009,8,6,1,12,34,315,0,0,0,742,150,3,6
93197350523,7,17,4,0,37,95,0,0,0,735,750,8,1
93197350523,2,18,4,13,16,1402,0,0,0,734,250,8,11
93197350523,1,19,4,20,36,2348,0,0,0,746,250,8,6
93197350523,6,20,4,23,17,1638,0,0,0,222,100,8,3
93197350523,3,21,4,20,34,123,0,0,0,736,60,8,15
13325415455,3,11,2,15,1,823,0,0,0,736,90,16,7
13325415455,8,12,2,6,33,446,0,0,0,742,150,16,14
13325415455,7,13,2,22,20,1188,0,0,0,735,1250,16,4
13325415455,1,14,2,16,51,2963,0,0,0,746,750,16,10
13325415455,3,15,2,10,16,1475,0,0,0,745,30,16,1
89853944322,3,19,11,7,10,1368,0,0,0,736,120,9,3
89853944322,6,20,11,20,26,1214,0,0,0,601,20,9,11
89853944322,7,21,11,13,56,577,0,0,0,735,1250,9,16
89853944322,8,22,11,2,25,1738,0,0,0,741,450,9,7
89853944322,4,23,11,22,13,2635,0,2,150,740,0,9,3
47586389300,7,8,8,4,5,394,0,0,0,735,500,7,12
47586389300,5,9,8,16,41,52,0,0,0,743,150,7,1
47586389300,1,10,8,2,30,1353,0,0,0,746,1250,7,16
47586389300,1,11,8,20,59,2714,0,0,0,746,500,7,5
47586389300,11,12,8,22,54,975,0,0,0,747,5000,7,7
11931272112,2,19,2,7,30,2051,0,0,0,733,100,15,14
11931272112,7,20,2,5,26,390,0,0,0,735,750,15,11
11931272112,4,21,2,9,18,2942,0,1,10,740,0,15,7
11931272112,10,22,2,8,13,1711,182,0,0,127,1,15,10
11931272112,2,23,2,17,33,2681,0,0,0,734,250,15,7
82884998271,11,21,5,21,0,1229,0,0,0,747,3000,5,14
82884998271,1,22,5,8,31,2646,0,0,0,746,1250,5,16
82884998271,3,23,5,23,13,2268,0,0,0,745,90,5,15
82884998271,6,24,5,18,22,3592,0,0,0,113,100,5,14
82884998271,6,25,5,11,26,2721,0,0,0,443,20,5,10
98016355972,9,7,1,7,53,1749,0,0,0,737,1500,3,3
98016355972,11,8,1,4,48,2975,0,0,0,747,5000,3,15
98016355972,10,9,1,9,57,3154,125,0,0,723,0,3,11
98016355972,8,10,1,6,26,424,0,0,0,741,300,3,1
98016355972,7,11,1,2,51,1450,0,0,0,735,750,3,14
62370947078,1,9,8,7,35,1655,0,0,0,746,500,8,4
62370947078,9,10,8,21,14,3332,0,0,0,738,2500,8,7
62370947078,5,11,8,14,30,888,0,0,0,743,600,8,14
62370947078,8,12,8,3,41,2405,0,0,0,744,150,8,16
62370947078,11,13,8,5,40,1790,0,0,0,747,2000,8,3
14180879744,7,12,10,4,40,981,0,0,0,735,500,11,13
14180879744,10,13,10,7,51,813,187,0,0,196,1,11,15
14180879744,2,14,10,22,52,1728,0,0,0,733,50,11,11
14180879744,5,15,10,4,38,2728,0,0,0,739,450,11,3
14180879744,4,16,10,21,41,393,0,2,50,740,0,11,7
25781859371,10,13,1,10,50,3087,180,0,0,573,1,14,6
25781859371,3,14,1,0,17,2914,0,0,0,736,150,14,10
25781859371,1,15,1,9,7,2121,0,0,0,746,1000,14,8
25781859371,6,16,1,1,2,2445,0,0,0,595,40,14,4
25781859371,6,17,1,17,17,938,0,0,0,252,40,14,13
12706204164,8,16,10,20,37,2902,0,0,0,744,300,10,10
12706204164,11,17,10,17,51,2064,0,0,0,747,4000,10,4
12706204164,4,18,10,2,38,452,0,3,50,740,0,10,5
12706204164,3,19,10,11,18,306,0,0,0,736,30,10,14
12706204164,3,20,10,14,28,2402,0,0,0,745,60,10,7
28139351544,9,3,8,4,7,1433,0,0,0,738,2500,12,7
28139351544,11,4,8,2,44,2852,0,0,0,747,3000,12,14
28139351544,9,5,8,16,42,1231,0,0,0,737,1000,12,10
28139351544,5,6,8,4,53,310,0,0,0,743,600,12,4
28139351544,4,7,8,13,53,1556,0,3,150,740,0,12,14
84402171257,6,29,10,5,51,2126,0,0,0,368,20,4,8
84402171257,2,30,10,14,53,318,0,0,0,734,200,4,13
84402171257,3,31,10,22,52,1520,0,0,0,736,90,4,7
84402171257,11,1,11,16,37,2054,0,0,0,747,5000,4,10
84402171257,8,2,11,20,31,3242,0,0,0,741,600,4,9
57128466236,3,6,12,15,1,1838,0,0,0,736,30,9,3
57128466236,9,7,12,2,0,1906,0,0,0,737,500,9,4
57128466236,5,8,12,15,54,1473,0,0,0,739,300,9,2
57128466236,9,9,12,5,55,910,0,0,0,738,1000,9,16
57128466236,4,10,12,23,11,1192,0,2,5,740,0,9,6
48621291720,5,5,7,22,0,2767,0,0,0,743,150,8,5
48621291720,1,6,7,6,10,2273,0,0,0,746,750,8,16
48621291720,5,7,7,11,42,3100,0,0,0,743,600,8,15
48621291720,10,8,7,5,35,1375,58,0,0,332,0,8,1
48621291720,8,9,7,16,32,936,0,0,0,741,600,8,2
63793438635,5,30,3,17,38,71,0,0,0,739,300,12,3
63793438635,5,31,3,2,43,1681,0,0,0,739,150,12,16
63793438635,4,1,4,8,29,2874,0,1,100,740,0,12,3
63793438635,8,2,4,19,14,2625,0,0,0,741,300,12,3
63793438635,4,3,4,13,11,2394,0,1,200,740,0,12,16
24720961136,8,3,10,17,48,2870,0,0,0,742,150,6,10
24720961136,9,4,10,16,40,3245,0,0,0,738,500,6,1
24720961136,9,5,10,7,49,3094,0,0,0,738,2000,6,10
24720961136,7,6,10,8,55,2257,0,0,0,735,1000,6,7
24720961136,4,7,10,22,2,807,0,1,5,740,0,6,16
15999786582,4,20,7,20,39,173,0,1,5,740,0,2,16
15999786582,9,21,7,0,0,1172,0,0,0,737,1000,2,14
15999786582,5,22,7,22,42,3324,0,0,0,743,450,2,10
15999786582,10,23,7,7,21,739,128,0,0,261,1,2,13
15999786582,11,24,7,11,41,549,0,0,0,747,2000,2,15
92512948130,8,19,3,11,56,383,0,0,0,744,450,6,8
92512948130,11,20,3,13,17,1090,0,0,0,747,5000,6,12
92512948130,3,21,3,6,36,609,0,0,0,736,90,6,2
92512948130,11,22,3,0,30,1738,0,0,0,747,4000,6,13
92512948130,9,23,3,21,59,1975,0,0,0,738,2000,6,16
81402993310,2,10,7,21,43,2484,0,0,0,734,250,11,3
81402993310,7,11,7,9,38,710,0,0,0,735,250,11,9
81402993310,2,12,7,0,5,257,0,0,0,734,50,11,4
81402993310,2,13,7,11,58,1152,0,0,0,733,150,11,16
81402993310,4,14,7,15,55,1635,0,3,10,740,0,11,13
69085310494,10,3,3,4,52,0,67,0,0,96,0,1,4
69085310494,7,4,3,5,45,2866,0,0,0,735,1250,1,11
69085310494,1,5,3,2,43,701,0,0,0,746,1000,1,12
69085310494,3,6,3,3,2,2870,0,0,0,736,60,1,2
69085310494,7,7,3,14,26,677,0,0,0,735,500,1,11
81888914918,11,15,2,8,28,2052,0,0,0,747,3000,11,5
81888914918,7,16,2,22,43,3102,0,0,0,735,250,11,10
81888914918,7,17,2,9,39,2606,0,0,0,735,1000,11,11
81888914918,10,18,2,16,14,0,68,0,0,209,0,11,12
81888914918,5,19,2,10,7,406,0,0,0,743,450,11,16
42622560005,8,23,8,2,53,1698,0,0,0,742,150,9,10
42622560005,6,24,8,17,10,2150,0,0,0,35,60,9,3
42622560005,9,25,8,21,36,1070,0,0,0,737,2500,9,4
42622560005,3,26,8,15,57,534,0,0,0,736,150,9,12
42622560005,1,27,8,8,43,2973,0,0,0,746,1000,9,9
80710332941,5,3,12,16,49,1917,0,0,0,743,150,5,16
80710332941,5,4,12,12,3,2546,0,0,0,743,150,5,8
80710332941,11,5,12,1,8,36,0,0,0,747,5000,5,5
80710332941,5,6,12,3,49,1156,0,0,0,739,300,5,2
80710332941,10,7,12,13,52,0,69,0,0,494,0,5,3
58207340152,10,30,3,22,15,884,59,0,0,376,0,11,2
58207340152,2,31,3,5,34,929,0,0,0,733,200,11,14
58207340152,10,1,4,18,30,884,88,0,0,81,0,11,15
58207340152,5,2,4,3,18,2844,0,0,0,743,150,11,16
58207340152,8,3,4,0,33,1337,0,0,0,744,150,11,1
69674980913,8,13,5,18,25,163,0,0,0,742,600,4,11
69674980913,9,14,5,19,20,563,0,0,0,738,500,4,1
69674980913,8,15,5,12,23,628,0,0,0,742,300,4,5
69674980913,9,16,5,0,6,42,0,0,0,738,1000,4,11
69674980913,10,17,5,3,37,1665,164,0,0,250,1,4,5
69648855239,6,28,10,7,52,3017,0,0,0,345,20,8,14
69648855239,8,29,10,13,37,1441,0,0,0,744,750,8,11
69648855239,2,30,10,8,54,1629,0,0,0,733,250,8,5
69648855239,6,31,10,23,14,51,0,0,0,633,20,8,13
69648855239,10,1,11,21,36,3027,127,0,0,463,1,8,8
99962105749,5,25,5,7,31,2789,0,0,0,743,450,16,4
99962105749,3,26,5,5,0,3409,0,0,0,736,120,16,15
99962105749,10,27,5,18,6,167,90,0,0,434,0,16,4
99962105749,10,28,5,12,36,167,240,0,0,646,1,16,16
99962105749,3,29,5,22,0,2941,0,0,0,736,90,16,9
84503239893,10,11,2,2,30,0,130,0,0,568,1,1,10
84503239893,6,12,2,19,24,2064,0,0,0,28,80,1,2
84503239893,4,13,2,5,52,287,0,1,5,740,0,1,14
84503239893,8,14,2,3,7,1331,0,0,0,744,150,1,9
84503239893,3,15,2,18,49,163,0,0,0,736,30,1,13
40541096285,5,11,2,3,19,550,0,0,0,739,300,15,8
40541096285,10,12,2,7,48,536,112,0,0,658,0,15,8
40541096285,8,13,2,13,32,2600,0,0,0,742,450,15,3
40541096285,4,14,2,2,1,735,0,1,100,740,0,15,4
40541096285,10,15,2,12,14,536,231,0,0,529,1,15,1
27604331639,9,29,2,6,44,2529,0,0,0,738,500,9,6
27604331639,5,1,3,10,1,1492,0,0,0,739,300,9,4
27604331639,4,2,3,10,7,753,0,2,50,740,0,9,4
27604331639,5,3,3,13,19,3300,0,0,0,739,750,9,7
27604331639,2,4,3,16,56,640,0,0,0,733,250,9,3
18509016615,8,15,7,3,39,1337,0,0,0,742,450,11,14
18509016615,2,16,7,2,51,1435,0,0,0,733,100,11,12
18509016615,6,17,7,5,1,2683,0,0,0,384,80,11,12
18509016615,3,18,7,21,29,1482,0,0,0,745,60,11,7
18509016615,2,19,7,16,49,2608,0,0,0,733,100,11,10
49163103645,2,10,3,15,35,3344,0,0,0,733,50,4,3
49163103645,10,11,3,10,8,827,178,0,0,335,1,4,11
49163103645,4,12,3,22,4,1960,0,3,100,740,0,4,5
49163103645,10,13,3,16,9,827,150,0,0,666,1,4,4
49163103645,6,14,3,1,13,841,0,0,0,61,100,4,16
69215755486,4,27,3,21,43,698,0,3,50,740,0,3,7
69215755486,8,28,3,7,2,2292,0,0,0,741,300,3,8
69215755486,10,29,3,18,12,2780,165,0,0,97,1,3,1
69215755486,3,30,3,1,10,3390,0,0,0,745,150,3,5
69215755486,9,31,3,22,20,2627,0,0,0,737,500,3,12
80696206458,10,2,6,20,46,0,100,0,0,195,0,2,7
80696206458,5,3,6,18,58,1188,0,0,0,743,450,2,13
80696206458,10,4,6,2,53,0,227,0,0,196,1,2,4
80696206458,4,5,6,21,49,462,0,3,100,740,0,2,9
80696206458,8,6,6,6,34,1914,0,0,0,741,750,2,12
63987790018,3,7,6,18,12,677,0,0,0,745,120,11,7
63987790018,2,8,6,21,44,89,0,0,0,733,250,11,6
63987790018,11,9,6,10,33,3161,0,0,0,747,4000,11,11
63987790018,6,10,6,14,5,1979,0,0,0,706,60,11,13
63987790018,2,11,6,3,50,2540,0,0,0,733,200,11,8
28286490308,5,8,12,5,6,1699,0,0,0,743,300,2,11
28286490308,1,9,12,9,32,1438,0,0,0,746,500,2,7
28286490308,3,10,12,9,21,3090,0,0,0,745,150,2,5
28286490308,10,11,12,3,38,811,86,0,0,403,0,2,2
28286490308,11,12,12,5,51,700,0,0,0,747,1000,2,15
24120852701,2,15,12,13,39,1282,0,0,0,734,250,2,12
24120852701,4,16,12,9,26,1742,0,2,200,740,0,2,10
24120852701,1,17,12,0,40,2516,0,0,0,746,500,2,5
24120852701,1,18,12,23,30,1815,0,0,0,746,1250,2,14
24120852701,3,19,12,18,59,1019,0,0,0,736,30,2,14
19761588051,2,16,11,3,39,1513,0,0,0,733,250,11,2
19761588051,3,17,11,22,26,21,0,0,0,745,90,11,11
19761588051,6,18,11,15,51,2573,0,0,0,190,60,11,16
19761588051,10,19,11,14,20,1057,89,0,0,178,0,11,12
19761588051,5,20,11,17,43,509,0,0,0,739,150,11,4
31053480849,3,6,12,0,34,574,0,0,0,736,120,11,6
31053480849,4,7,12,19,46,1585,0,1,5,740,0,11,10
31053480849,6,8,12,13,31,1260,0,0,0,104,60,11,13
31053480849,4,9,12,4,19,2154,0,4,200,740,0,11,14
31053480849,2,10,12,3,17,2311,0,0,0,734,150,11,14
81494605764,7,15,5,10,33,1766,0,0,0,735,1250,15,12
81494605764,8,16,5,19,19,1805,0,0,0,744,450,15,13
81494605764,2,17,5,1,20,1842,0,0,0,734,100,15,4
81494605764,10,18,5,8,54,1777,155,0,0,128,1,15,13
81494605764,4,19,5,4,49,255,0,3,5,740,0,15,14
72209562610,9,31,12,13,20,530,0,0,0,737,500,8,3
72209562610,4,1,1,11,13,1382,0,3,10,740,0,8,10
72209562610,6,2,1,2,34,2026,0,0,0,115,80,8,6
72209562610,7,3,1,10,48,658,0,0,0,735,250,8,2
72209562610,2,4,1,20,38,1612,0,0,0,733,250,8,1
91177966485,6,21,2,8,52,2223,0,0,0,545,20,10,11
91177966485,9,22,2,11,1,197,0,0,0,738,1000,10,11
91177966485,3,23,2,9,15,591,0,0,0,745,150,10,10
91177966485,3,24,2,5,0,3041,0,0,0,736,120,10,10
91177966485,1,25,2,4,15,572,0,0,0,746,1000,10,1
84971271198,4,5,4,2,27,200,0,1,5,740,0,9,16
84971271198,7,6,4,9,25,1963,0,0,0,735,500,9,10
84971271198,1,7,4,1,56,2914,0,0,0,746,500,9,13
84971271198,11,8,4,2,34,474,0,0,0,747,5000,9,12
84971271198,10,9,4,11,28,381,138,0,0,276,1,9,6
56644966703,7,23,1,4,32,2602,0,0,0,735,500,12,9
56644966703,3,24,1,23,34,2391,0,0,0,736,90,12,8
56644966703,1,25,1,5,57,1349,0,0,0,746,250,12,10
56644966703,3,26,1,10,30,279,0,0,0,736,150,12,5
56644966703,6,27,1,6,31,3452,0,0,0,2,40,12,7
40972216682,1,23,10,4,11,709,0,0,0,746,1000,15,9
40972216682,8,24,10,4,52,2718,0,0,0,744,750,15,1
40972216682,2,25,10,6,19,1290,0,0,0,734,50,15,13
40972216682,3,26,10,9,30,2636,0,0,0,736,90,15,16
40972216682,8,27,10,21,24,572,0,0,0,741,450,15,7
52061388038,3,30,4,2,8,3334,0,0,0,745,120,5,7
52061388038,10,1,5,15,49,1391,188,0,0,359,1,5,3
52061388038,6,2,5,20,37,2227,0,0,0,540,60,5,14
