activity_id,mobile_number,activity,date,date(time),duration(min),length_of_text,type_of_load,amount_load,receiver,mb_use,location(city),location(district)
310069,92387735495,online_consultation,8/12/2020,22:23,0:09:00,,,,medical_consultation,150,Paranaque,12
463098,92387735495,bank,8/13/2020,8:09,0:29:37,,,,bpi,250,Paranaque,7
253744,92387735495,facebook,8/14/2020,3:20,0:10:34,,,,facebook.com,750,Paranaque,16
812594,92387735495,bank,8/15/2020,1:57,0:43:30,,,,bdo,150,Paranaque,2
553970,92387735495,load,8/16/2020,23:29,0:45:54,,Regular Load,200,loading,,Paranaque,13
348542,38405067453,call,11/26/2020,9:24,0:30:15,,,,97193567355,20,Navotas,6
733428,38405067453,load,11/27/2020,9:47,0:09:20,,GoSakto70,10,loading,,Navotas,14
113430,38405067453,online_game,11/28/2020,18:19,0:56:54,,,,game b,2500,Navotas,10
645162,38405067453,youtube,11/29/2020,4:39,0:44:24,,,,youtube.com,2000,Navotas,10
846559,38405067453,online_consultation,11/30/2020,10:39,0:16:29,,,,technical_consultation,750,Navotas,12
835872,31459779280,online_game,8/22/2020,9:29,0:21:28,,,,game b,2000,Muntinlupa,13
610442,31459779280,text,8/23/2020,22:33,0:09:20,194,,,25283945111,1.54,Muntinlupa,9
526948,31459779280,text,8/24/2020,11:34,0:09:20,128,,,98051496625,1.01,Muntinlupa,14
543245,31459779280,youtube,8/25/2020,22:09,0:33:41,,,,youtube.com,3000,Muntinlupa,6
538905,31459779280,load,8/26/2020,12:18,0:53:18,,Regular Load,20,loading,,Muntinlupa,16
163164,26426837618,online_shopping,7/18/2020,23:47,0:38:14,,,,shopee,300,Pasig,4
708385,26426837618,call,7/19/2020,7:32,0:54:48,,,,29611175150,80,Pasig,7
574618,26426837618,twitter,7/20/2020,14:44,0:11:20,,,,twitter.com,750,Pasig,16
811602,26426837618,online_shopping,7/21/2020,16:13,0:07:31,,,,lazada,600,Pasig,4
471613,26426837618,online_consultation,7/22/2020,19:57,0:22:18,,,,school_consultation,450,Pasig,14
800972,42852620533,online_game,6/20/2020,7:57,0:05:22,,,,game b,2000,Mandaluyong,16
236523,42852620533,youtube,6/21/2020,18:59,0:45:52,,,,youtube.com,3000,Mandaluyong,9
516301,42852620533,online_support,6/22/2020,0:08,0:09:45,,,,finance_support,60,Mandaluyong,1
853553,42852620533,bank,6/23/2020,0:04,0:00:27,,,,bdo,150,Mandaluyong,7
756553,42852620533,facebook,6/24/2020,3:10,0:22:30,,,,facebook.com,1250,Mandaluyong,11
920263,22755758585,bank,8/26/2020,17:44,0:34:45,,,,bdo,100,Taguig,2
712260,22755758585,bank,8/27/2020,6:24,0:09:20,,,,bpi,150,Taguig,2
880046,22755758585,facebook,8/28/2020,0:40,0:37:00,,,,facebook.com,1250,Taguig,6
602574,22755758585,call,8/29/2020,3:28,0:07:20,,,,72958521126,20,Taguig,3
279855,22755758585,text,8/30/2020,8:17,0:40:51,218,,,20350028681,1.73,Taguig,12
489076,88648605450,twitter,5/8/2020,3:42,0:51:37,,,,twitter.com,750,Mandaluyong,14
983270,88648605450,load,5/9/2020,16:19,0:38:33,,GoSakto50,10,loading,,Mandaluyong,13
381835,88648605450,online_support,5/10/2020,2:16,0:11:10,,,,finance_support,60,Mandaluyong,13
229324,88648605450,text,5/11/2020,17:58,0:43:29,188,,,23272540985,1.48,Mandaluyong,11
681453,88648605450,text,5/12/2020,6:32,0:43:29,93,,,60731296777,0.74,Mandaluyong,2
572391,50480737955,call,12/29/2020,3:06,0:49:43,,,,79454226910,40,Taguig,7
552451,50480737955,call,12/30/2020,12:38,0:52:04,,,,36301219187,20,Taguig,11
241520,50480737955,twitter,12/31/2020,13:54,0:39:55,,,,twitter.com,750,Taguig,14
156007,50480737955,load,1/1/2021,2:08,0:24:20,,Regular Load,5,loading,,Taguig,6
963397,50480737955,twitter,1/2/2021,21:55,0:58:06,,,,twitter.com,1000,Taguig,12
878481,28656077148,online_game,3/15/2020,2:56,0:56:34,,,,game b,2000,Quezon City,13
900336,28656077148,online_support,3/16/2020,1:59,0:57:03,,,,finance_support,120,Quezon City,13
608885,28656077148,call,3/17/2020,15:13,0:41:38,,,,20027943019,40,Quezon City,4
229163,28656077148,call,3/18/2020,15:11,0:29:31,,,,97038508156,20,Quezon City,9
316408,28656077148,call,3/19/2020,20:11,0:19:05,,,,84150098784,60,Quezon City,12
410205,76301575798,online_support,12/14/2020,4:46,0:58:28,,,,technical_support,30,Malabon,4
780805,76301575798,facebook,12/15/2020,3:00,0:31:34,,,,facebook.com,250,Malabon,15
494089,76301575798,bank,12/16/2020,4:40,0:15:46,,,,bdo,250,Malabon,13
984702,76301575798,load,12/17/2020,14:18,0:37:03,,GoSakto70,50,loading,,Malabon,4
361338,76301575798,online_game,12/18/2020,21:28,0:37:36,,,,game a,2500,Malabon,10
838453,33714569344,online_shopping,4/1/2020,22:05,0:18:32,,,,shopee,450,Valenzuela,8
479848,33714569344,twitter,4/2/2020,17:50,0:36:42,,,,twitter.com,500,Valenzuela,16
426445,33714569344,online_consultation,4/3/2020,10:54,0:52:13,,,,school_consultation,450,Valenzuela,13
446548,33714569344,twitter,4/4/2020,2:16,0:32:40,,,,twitter.com,1000,Valenzuela,16
725566,33714569344,twitter,4/5/2020,8:50,0:34:03,,,,twitter.com,1000,Valenzuela,11
905460,94030271974,call,4/3/2020,19:43,0:21:39,,,,47509602079,80,Mandaluyong,8
783404,94030271974,load,4/4/2020,4:01,0:20:22,,GoSakto70,100,loading,,Mandaluyong,12
357465,94030271974,twitter,4/5/2020,8:16,0:32:43,,,,twitter.com,250,Mandaluyong,9
681658,94030271974,load,4/6/2020,5:40,0:27:53,,GoSakto50,200,loading,,Mandaluyong,2
340466,94030271974,load,4/7/2020,3:06,0:26:25,,Regular Load,20,loading,,Mandaluyong,8
604971,79663877657,online_game,4/1/2020,22:29,0:08:12,,,,game a,1000,Quezon City,16
586949,79663877657,facebook,4/2/2020,0:44,0:44:44,,,,facebook.com,250,Quezon City,9
515381,79663877657,online_shopping,4/3/2020,19:09,0:17:42,,,,shopee,450,Quezon City,14
961165,79663877657,youtube,4/4/2020,17:52,0:16:55,,,,youtube.com,4000,Quezon City,4
155103,79663877657,load,4/5/2020,21:20,0:18:47,,GoSakto90,150,loading,,Quezon City,14
111729,39162912709,load,6/7/2020,16:39,0:27:16,,Regular Load,100,loading,,Manila,6
220485,39162912709,load,6/8/2020,8:15,0:07:51,,GoSakto70,50,loading,,Manila,16
287180,39162912709,youtube,6/9/2020,13:04,0:41:14,,,,youtube.com,1000,Manila,12
673122,39162912709,online_consultation,6/10/2020,8:23,0:35:34,,,,technical_consultation,450,Manila,10
895886,39162912709,youtube,6/11/2020,9:44,0:34:26,,,,youtube.com,1000,Manila,12
610649,75073728113,call,6/27/2020,1:07,0:12:34,,,,59679871358,40,Pasay,7
798379,75073728113,call,6/28/2020,4:54,0:14:07,,,,32724532328,60,Pasay,13
249767,75073728113,online_game,6/29/2020,1:47,0:54:14,,,,game a,500,Pasay,2
403032,75073728113,youtube,6/30/2020,1:24,0:14:18,,,,youtube.com,5000,Pasay,2
578265,75073728113,online_shopping,7/1/2020,11:53,0:22:44,,,,lazada,150,Pasay,2
547373,93731594051,online_game,10/13/2020,23:24,0:10:13,,,,game b,1500,Marikina,10
305254,93731594051,text,10/14/2020,11:31,,98,,,95633818048,0.79,Marikina,3
953478,93731594051,text,10/15/2020,18:16,,80,,,78028534242,0.66,Marikina,15
641985,93731594051,online_game,10/16/2020,7:58,0:04:55,,,,game b,1500,Marikina,13
947870,93731594051,twitter,10/17/2020,5:00,0:48:03,,,,twitter.com,500,Marikina,13
947649,75451043735,online_game,6/3/2020,19:03,0:25:45,,,,game b,1000,Muntinlupa,13
145298,75451043735,facebook,6/4/2020,16:06,0:54:53,,,,facebook.com,1000,Muntinlupa,16
420749,75451043735,online_shopping,6/5/2020,6:32,0:56:34,,,,lazada,600,Muntinlupa,7
993716,75451043735,text,6/6/2020,8:06,0:44:32,207,,,63000759505,1.63,Muntinlupa,15
546812,75451043735,online_support,6/7/2020,1:03,0:22:21,,,,technical_support,30,Muntinlupa,4
706676,62153175965,online_support,8/14/2020,12:45,0:24:32,,,,finance_support,60,Las Pinas,1
287565,62153175965,bank,8/15/2020,0:18,0:41:04,,,,bpi,250,Las Pinas,10
928252,62153175965,youtube,8/16/2020,23:18,0:52:32,,,,youtube.com,2000,Las Pinas,10
214072,62153175965,facebook,8/17/2020,4:22,0:32:32,,,,facebook.com,1000,Las Pinas,11
358633,62153175965,online_shopping,8/18/2020,8:10,0:06:36,,,,shopee,750,Las Pinas,16
603943,37326641015,bank,8/25/2020,8:59,0:35:40,,,,bdo,250,Caloocan,14
587317,37326641015,online_game,8/26/2020,16:40,0:49:45,,,,game b,1500,Caloocan,16
817710,37326641015,call,8/27/2020,23:04,0:09:46,,,,48668021304,20,Caloocan,13
760971,37326641015,online_game,8/28/2020,11:45,0:48:47,,,,game b,1500,Caloocan,16
179465,37326641015,youtube,8/29/2020,13:13,0:42:07,,,,youtube.com,5000,Caloocan,14
587477,76352928096,online_consultation,9/18/2020,9:06,0:28:46,,,,medical_consultation,300,Malabon,5
438621,76352928096,online_game,9/19/2020,18:26,0:57:49,,,,game a,1500,Malabon,5
212771,76352928096,online_consultation,9/20/2020,3:40,0:18:33,,,,school_consultation,750,Malabon,10
824549,76352928096,online_consultation,9/21/2020,22:56,0:07:11,,,,medical_consultation,300,Malabon,16
810309,76352928096,online_consultation,9/22/2020,18:30,0:54:19,,,,medical_consultation,600,Malabon,4
284685,78889626557,facebook,1/27/2020,23:10,0:47:09,,,,facebook.com,1250,Quezon City,10
681379,78889626557,online_shopping,1/28/2020,11:20,0:20:18,,,,shopee,300,Quezon City,15
359163,78889626557,online_support,1/29/2020,0:08,0:06:06,,,,technical_support,150,Quezon City,16
891259,78889626557,facebook,1/30/2020,3:54,0:28:02,,,,facebook.com,1250,Quezon City,11
448151,78889626557,facebook,1/31/2020,15:16,0:44:47,,,,facebook.com,250,Quezon City,3
443653,56607687892,online_support,5/28/2020,9:31,0:04:30,,,,finance_support,60,Paranaque,3
568583,56607687892,text,5/29/2020,21:19,0:23:38,239,,,76294471049,1.9,Paranaque,10
453991,56607687892,text,5/30/2020,3:26,0:23:38,104,,,17385041290,0.84,Paranaque,1
568465,56607687892,call,5/31/2020,15:10,0:14:42,,,,51776075450,20,Paranaque,1
395706,56607687892,text,6/1/2020,4:20,0:23:38,159,,,11866354295,1.26,Paranaque,5
772956,76542108534,online_support,4/29/2020,16:16,0:59:03,,,,technical_support,120,Marikina,7
940410,76542108534,bank,4/30/2020,7:09,0:29:12,,,,bdo,150,Marikina,13
527341,76542108534,online_game,5/1/2020,23:46,0:06:25,,,,game a,500,Marikina,14
454195,76542108534,youtube,5/2/2020,22:10,0:03:52,,,,youtube.com,2000,Marikina,1
432438,76542108534,online_support,5/3/2020,8:54,0:25:12,,,,technical_support,120,Marikina,5
869155,27327384911,twitter,4/26/2020,22:29,0:57:35,,,,twitter.com,1000,Taguig,13
603525,27327384911,call,4/27/2020,20:23,0:36:39,,,,48939765787,60,Taguig,7
537307,27327384911,online_shopping,4/28/2020,2:55,0:33:29,,,,lazada,750,Taguig,13
155054,27327384911,online_shopping,4/29/2020,7:46,0:02:39,,,,lazada,750,Taguig,15
984691,27327384911,online_game,4/30/2020,5:52,0:45:26,,,,game a,2000,Taguig,8
203529,87207517034,bank,3/9/2020,19:52,0:55:39,,,,bpi,250,Taguig,15
100462,87207517034,bank,3/10/2020,13:45,0:51:02,,,,bpi,200,Taguig,2
393439,87207517034,online_support,3/11/2020,9:37,0:03:49,,,,technical_support,150,Taguig,11
621501,87207517034,bank,3/12/2020,22:04,0:50:35,,,,bdo,150,Taguig,7
698664,87207517034,online_consultation,3/13/2020,20:43,0:02:28,,,,medical_consultation,300,Taguig,12
191111,68549530965,online_shopping,9/6/2020,17:37,0:48:58,,,,lazada,300,Pasay,3
405051,68549530965,youtube,9/7/2020,15:52,0:51:22,,,,youtube.com,5000,Pasay,11
873867,68549530965,load,9/8/2020,1:27,0:00:58,,GoSakto50,200,loading,,Pasay,14
766050,68549530965,online_support,9/9/2020,19:43,0:23:29,,,,technical_support,150,Pasay,5
227810,68549530965,twitter,9/10/2020,7:00,0:45:07,,,,twitter.com,1000,Pasay,5
959355,96766045391,twitter,5/10/2020,4:53,0:28:58,,,,twitter.com,750,Navotas,13
718003,96766045391,load,5/11/2020,0:55,0:50:52,,GoSakto50,200,loading,,Navotas,7
221448,96766045391,twitter,5/12/2020,22:56,0:53:34,,,,twitter.com,1000,Navotas,8
438850,96766045391,twitter,5/13/2020,4:27,0:45:04,,,,twitter.com,1250,Navotas,4
200996,96766045391,online_game,5/14/2020,4:20,0:27:46,,,,game a,2000,Navotas,10
615444,84380976592,twitter,7/15/2020,13:54,0:17:41,,,,twitter.com,500,Pasig,8
344137,84380976592,online_support,7/16/2020,12:38,0:02:05,,,,finance_support,120,Pasig,3
737179,84380976592,facebook,7/17/2020,23:54,0:21:38,,,,facebook.com,1250,Pasig,3
833417,84380976592,load,7/18/2020,4:54,0:20:14,,GoSakto90,20,loading,,Pasig,7
240741,84380976592,text,7/19/2020,10:49,0:23:12,179,,,83455321836,1.42,Pasig,13
476338,84679081894,call,3/6/2020,6:16,0:10:12,,,,94799684350,40,Las Pinas,15
595580,84679081894,online_consultation,3/7/2020,4:10,0:06:25,,,,technical_consultation,750,Las Pinas,6
832634,84679081894,text,3/8/2020,14:39,0:25:12,149,,,81393084398,1.18,Las Pinas,7
743001,84679081894,load,3/9/2020,11:23,0:47:46,,Regular Load,50,loading,,Las Pinas,7
391992,84679081894,facebook,3/10/2020,6:30,0:59:51,,,,facebook.com,1250,Las Pinas,6
741636,70630502330,online_support,12/21/2020,13:25,0:48:30,,,,technical_support,120,Pasig,6
565016,70630502330,bank,12/22/2020,21:48,0:24:33,,,,bdo,250,Pasig,10
979145,70630502330,online_game,12/23/2020,19:59,0:03:07,,,,game b,2000,Pasig,14
544522,70630502330,facebook,12/24/2020,22:39,0:32:23,,,,facebook.com,1250,Pasig,14
463109,70630502330,load,12/25/2020,20:18,0:29:03,,GoSakto90,100,loading,,Pasig,11
678993,14655971314,twitter,12/10/2020,11:36,0:53:13,,,,twitter.com,500,Pasay,6
904931,14655971314,online_shopping,12/11/2020,10:46,0:42:54,,,,lazada,300,Pasay,4
348449,14655971314,twitter,12/12/2020,4:19,0:29:08,,,,twitter.com,1250,Pasay,13
469532,14655971314,online_shopping,12/13/2020,13:41,0:31:13,,,,shopee,150,Pasay,16
245643,14655971314,bank,12/14/2020,4:40,0:05:25,,,,bdo,100,Pasay,3
264910,88643391239,text,6/5/2020,9:50,0:47:54,169,,,68335278914,1.34,Malabon,4
150712,88643391239,online_support,6/6/2020,17:44,0:04:52,,,,technical_support,90,Malabon,2
954377,88643391239,online_game,6/7/2020,10:44,0:49:06,,,,game a,500,Malabon,14
844336,88643391239,online_support,6/8/2020,0:05,0:47:24,,,,technical_support,120,Malabon,8
634182,88643391239,text,6/9/2020,2:43,0:47:54,88,,,30406518431,0.7,Malabon,10
258165,70436181809,text,6/7/2020,17:16,0:49:20,113,,,62578988691,0.91,Quezon City,11
139499,70436181809,facebook,6/8/2020,10:35,0:47:05,,,,facebook.com,250,Quezon City,11
987863,70436181809,online_support,6/9/2020,12:26,0:17:06,,,,finance_support,60,Quezon City,3
874065,70436181809,online_game,6/10/2020,16:30,0:01:22,,,,game b,2000,Quezon City,16
942174,70436181809,call,6/11/2020,13:22,0:54:18,,,,37427272493,60,Quezon City,5
607948,86956982750,call,11/9/2020,0:16,0:06:28,,,,15428597265,80,Las Pinas,7
702974,86956982750,text,11/10/2020,19:06,0:23:40,67,,,29782727919,0.55,Las Pinas,4
506536,86956982750,youtube,11/11/2020,22:02,0:52:30,,,,youtube.com,1000,Las Pinas,3
321311,86956982750,online_shopping,11/12/2020,8:15,0:08:04,,,,shopee,150,Las Pinas,8
723255,86956982750,call,11/13/2020,21:14,0:47:12,,,,45094896403,40,Las Pinas,12
975382,46359294662,online_support,10/3/2020,23:43,0:44:50,,,,finance_support,150,Makati,14
793823,46359294662,facebook,10/4/2020,5:20,0:19:34,,,,facebook.com,1000,Makati,5
294093,46359294662,load,10/5/2020,21:41,0:40:46,,GoSakto90,10,loading,,Makati,12
778368,46359294662,online_support,10/6/2020,13:34,0:27:15,,,,technical_support,120,Makati,6
646257,46359294662,online_game,10/7/2020,7:38,0:15:57,,,,game a,500,Makati,2
485628,63413430333,youtube,1/25/2020,4:21,0:17:38,,,,youtube.com,5000,Caloocan,1
309236,63413430333,bank,1/26/2020,20:12,0:42:32,,,,bpi,200,Caloocan,15
216633,63413430333,online_game,1/27/2020,12:52,0:53:00,,,,game b,500,Caloocan,6
719067,63413430333,twitter,1/28/2020,7:51,0:49:47,,,,twitter.com,1250,Caloocan,16
540490,63413430333,call,1/29/2020,17:07,0:15:53,,,,47510877294,60,Caloocan,3
478867,20476286846,facebook,5/8/2020,21:06,0:20:34,,,,facebook.com,1000,Manila,6
999723,20476286846,load,5/9/2020,2:35,0:55:48,,Regular Load,150,loading,,Manila,6
965307,20476286846,call,5/10/2020,13:41,0:44:58,,,,11016532592,20,Manila,2
157785,20476286846,online_support,5/11/2020,18:27,0:02:02,,,,technical_support,90,Manila,10
995481,20476286846,call,5/12/2020,18:14,0:44:59,,,,51817011690,40,Manila,5
342671,99696774298,youtube,7/21/2020,21:12,0:56:50,,,,youtube.com,5000,Manila,11
924059,99696774298,online_shopping,7/22/2020,5:29,0:41:09,,,,shopee,600,Manila,15
606450,99696774298,online_shopping,7/23/2020,6:45,0:52:23,,,,lazada,300,Manila,13
472118,99696774298,online_shopping,7/24/2020,23:24,0:55:54,,,,lazada,750,Manila,5
792478,99696774298,load,7/25/2020,4:53,0:54:50,,GoSakto70,20,loading,,Manila,8
869450,34819736362,youtube,4/2/2020,12:56,0:40:09,,,,youtube.com,4000,Caloocan,14
865100,34819736362,youtube,4/3/2020,9:55,0:17:08,,,,youtube.com,1000,Caloocan,15
399808,34819736362,online_game,4/4/2020,12:49,0:04:32,,,,game a,500,Caloocan,14
394103,34819736362,youtube,4/5/2020,1:01,0:20:00,,,,youtube.com,4000,Caloocan,7
712511,34819736362,twitter,4/6/2020,20:18,0:53:01,,,,twitter.com,250,Caloocan,12
868634,90917222591,youtube,10/14/2020,17:25,0:11:45,,,,youtube.com,2000,Muntinlupa,14
127107,90917222591,bank,10/15/2020,12:32,0:47:22,,,,bdo,50,Muntinlupa,13
688009,90917222591,online_consultation,10/16/2020,17:22,0:37:08,,,,medical_consultation,150,Muntinlupa,13
124198,90917222591,online_game,10/17/2020,1:04,0:44:01,,,,game a,1500,Muntinlupa,2
769725,90917222591,online_shopping,10/18/2020,1:18,0:41:39,,,,lazada,750,Muntinlupa,14
353110,30958615920,call,10/16/2020,16:49,0:49:19,,,,34741883776,40,Navotas,4
573529,30958615920,text,10/17/2020,19:10,0:27:21,156,,,78319724708,1.25,Navotas,4
809117,30958615920,bank,10/18/2020,22:23,0:52:43,,,,bdo,250,Navotas,15
340541,30958615920,load,10/19/2020,9:05,0:43:31,,GoSakto50,50,loading,,Navotas,5
733761,30958615920,text,10/20/2020,14:31,0:27:21,229,,,25712248826,1.82,Navotas,4
803127,52860040655,facebook,5/15/2020,17:35,0:35:20,,,,facebook.com,250,Caloocan,15
648697,52860040655,online_consultation,5/16/2020,22:28,0:23:45,,,,technical_consultation,450,Caloocan,2
707371,52860040655,bank,5/17/2020,3:41,0:44:25,,,,bpi,150,Caloocan,15
873949,52860040655,text,5/18/2020,22:09,0:15:42,202,,,59037706746,1.61,Caloocan,12
504332,52860040655,youtube,5/19/2020,4:58,0:42:44,,,,youtube.com,5000,Caloocan,1
727911,78127914346,twitter,9/15/2020,22:42,0:50:58,,,,twitter.com,1250,Quezon City,13
502464,78127914346,online_support,9/16/2020,12:25,0:10:49,,,,technical_support,120,Quezon City,14
588928,78127914346,online_consultation,9/17/2020,1:55,0:40:48,,,,technical_consultation,150,Quezon City,6
104464,78127914346,call,9/18/2020,20:42,0:00:19,,,,46966195683,20,Quezon City,6
816465,78127914346,online_game,9/19/2020,23:20,0:31:01,,,,game a,1500,Quezon City,8
364379,76010464663,call,12/15/2020,4:46,0:00:17,,,,74582634884,40,Pasay,1
943043,76010464663,online_support,12/16/2020,2:18,0:04:02,,,,technical_support,150,Pasay,15
352905,76010464663,youtube,12/17/2020,0:47,0:15:14,,,,youtube.com,1000,Pasay,10
329257,76010464663,twitter,12/18/2020,6:18,0:50:10,,,,twitter.com,1000,Pasay,13
912810,76010464663,text,12/19/2020,17:30,0:23:32,234,,,50716899519,1.84,Pasay,15
235564,60731296777,online_support,4/30/2020,11:16,0:47:19,,,,technical_support,60,Marikina,12
370784,60731296777,facebook,5/1/2020,23:18,0:49:12,,,,facebook.com,250,Marikina,4
420977,60731296777,twitter,5/2/2020,12:39,0:00:45,,,,twitter.com,250,Marikina,14
588094,60731296777,call,5/3/2020,9:14,0:42:07,,,,90057030574,60,Marikina,13
323664,60731296777,online_shopping,5/4/2020,9:07,0:50:36,,,,lazada,300,Marikina,4
261851,43410873172,facebook,1/8/2020,9:38,0:13:19,,,,facebook.com,750,Makati,8
343408,43410873172,text,1/9/2020,9:40,0:26:56,67,,,73032418747,0.54,Makati,16
631964,43410873172,online_support,1/10/2020,19:34,0:00:07,,,,technical_support,60,Makati,14
881849,43410873172,call,1/11/2020,17:29,0:25:02,,,,43491349516,80,Makati,14
293301,43410873172,bank,1/12/2020,14:37,0:56:29,,,,bpi,150,Makati,4
813608,68590761745,bank,2/1/2020,18:12,0:22:16,,,,bpi,150,Paranaque,11
588819,68590761745,online_shopping,2/2/2020,1:13,0:25:12,,,,shopee,150,Paranaque,8
241300,68590761745,text,2/3/2020,16:52,0:06:28,76,,,80749699012,0.63,Paranaque,9
824226,68590761745,youtube,2/4/2020,9:29,0:31:42,,,,youtube.com,4000,Paranaque,13
734839,68590761745,text,2/5/2020,19:52,0:06:28,223,,,39054750061,1.77,Paranaque,2
650552,51625684025,bank,4/1/2020,6:13,0:30:48,,,,bpi,50,Las Pinas,2
793687,51625684025,online_game,4/2/2020,11:38,0:12:45,,,,game b,500,Las Pinas,7
113789,51625684025,load,4/3/2020,17:29,0:15:14,,GoSakto90,100,loading,,Las Pinas,16
414123,51625684025,bank,4/4/2020,15:46,0:08:37,,,,bpi,150,Las Pinas,16
182281,51625684025,facebook,4/5/2020,14:30,0:39:58,,,,facebook.com,250,Las Pinas,12
485432,55585169628,call,9/23/2020,3:27,0:48:14,,,,84295332711,60,Manila,10
834924,55585169628,load,9/24/2020,5:59,0:23:49,,GoSakto70,5,loading,,Manila,9
652043,55585169628,online_support,9/25/2020,21:40,0:34:55,,,,technical_support,60,Manila,4
834133,55585169628,bank,9/26/2020,19:06,0:26:49,,,,bdo,250,Manila,5
291773,55585169628,text,9/27/2020,1:00,,223,,,91182077705,1.76,Manila,15
932162,60007053340,twitter,4/26/2020,9:05,0:22:32,,,,twitter.com,250,Manila,14
989435,60007053340,online_game,4/27/2020,15:32,0:43:21,,,,game b,2500,Manila,10
293321,60007053340,twitter,4/28/2020,18:25,0:08:00,,,,twitter.com,250,Manila,6
143918,60007053340,online_game,4/29/2020,14:30,0:42:04,,,,game a,1500,Manila,3
472532,60007053340,online_game,4/30/2020,6:16,0:41:18,,,,game b,1500,Manila,9
118633,96970438070,load,4/19/2020,1:23,0:41:13,,GoSakto70,100,loading,,Manila,16
855649,96970438070,online_shopping,4/20/2020,16:08,0:31:38,,,,lazada,150,Manila,12
552801,96970438070,bank,4/21/2020,8:47,0:42:41,,,,bdo,100,Manila,5
153075,96970438070,online_support,4/22/2020,17:10,0:24:51,,,,finance_support,150,Manila,10
883600,96970438070,youtube,4/23/2020,20:13,0:56:55,,,,youtube.com,1000,Manila,4
975106,12356324657,online_support,6/23/2020,5:38,0:24:27,,,,technical_support,30,Mandaluyong,10
433459,12356324657,youtube,6/24/2020,15:36,0:03:21,,,,youtube.com,1000,Mandaluyong,2
785678,12356324657,online_game,6/25/2020,6:33,0:07:45,,,,game a,1000,Mandaluyong,4
662814,12356324657,call,6/26/2020,10:48,0:19:49,,,,65769602056,100,Mandaluyong,8
444370,12356324657,facebook,6/27/2020,22:50,0:24:17,,,,facebook.com,500,Mandaluyong,4
506543,88502469838,call,4/16/2020,4:57,0:18:10,,,,47801350282,80,Malabon,8
488431,88502469838,call,4/17/2020,8:31,0:09:25,,,,65398517382,20,Malabon,6
228501,88502469838,youtube,4/18/2020,22:22,0:40:21,,,,youtube.com,3000,Malabon,9
879085,88502469838,online_support,4/19/2020,6:03,0:08:07,,,,finance_support,90,Malabon,16
352995,88502469838,online_consultation,4/20/2020,16:36,0:41:10,,,,school_consultation,450,Malabon,12
427861,43137837972,online_support,11/14/2020,20:42,0:25:18,,,,technical_support,150,Quezon City,14
546333,43137837972,online_shopping,11/15/2020,15:32,0:08:13,,,,lazada,300,Quezon City,9
642738,43137837972,facebook,11/16/2020,20:28,0:35:02,,,,facebook.com,1250,Quezon City,9
961339,43137837972,online_game,11/17/2020,20:25,0:45:24,,,,game b,2000,Quezon City,15
241184,43137837972,online_game,11/18/2020,4:19,0:18:09,,,,game b,2500,Quezon City,4
166568,91386353702,bank,6/23/2020,3:26,0:03:27,,,,bpi,250,Pasay,5
721850,91386353702,twitter,6/24/2020,6:38,0:24:30,,,,twitter.com,750,Pasay,16
664403,91386353702,text,6/25/2020,1:23,0:43:33,233,,,99928760579,1.83,Pasay,8
578406,91386353702,online_shopping,6/26/2020,6:24,0:25:52,,,,lazada,150,Pasay,12
521939,91386353702,facebook,6/27/2020,1:15,0:39:55,,,,facebook.com,1000,Pasay,15
140938,13388216328,online_game,10/24/2020,1:28,0:33:09,,,,game a,2500,Caloocan,3
489533,13388216328,call,10/25/2020,7:35,0:04:25,,,,99928760579,40,Caloocan,16
937187,13388216328,text,10/26/2020,3:24,0:12:18,97,,,68638128866,0.77,Caloocan,7
253313,13388216328,text,10/27/2020,18:32,0:12:18,118,,,44741030863,0.96,Caloocan,8
157363,13388216328,call,10/28/2020,23:53,0:44:05,,,,49122857853,20,Caloocan,5
381628,79326386307,text,4/29/2020,22:40,0:40:24,125,,,30745463530,0.98,Malabon,9
514306,79326386307,online_support,4/30/2020,6:57,0:12:29,,,,technical_support,60,Malabon,10
447575,79326386307,online_support,5/1/2020,12:29,0:27:59,,,,technical_support,60,Malabon,10
737826,79326386307,online_game,5/2/2020,7:21,0:59:16,,,,game b,500,Malabon,10
747876,79326386307,bank,5/3/2020,21:59,0:19:07,,,,bpi,150,Malabon,6
131639,87383062373,online_support,2/26/2020,1:29,0:58:20,,,,finance_support,30,Manila,15
662427,87383062373,online_support,2/27/2020,4:53,0:32:51,,,,technical_support,120,Manila,6
535231,87383062373,online_game,2/28/2020,8:22,0:11:52,,,,game a,500,Manila,4
705704,87383062373,youtube,2/29/2020,18:54,0:00:46,,,,youtube.com,5000,Manila,16
784240,87383062373,text,3/1/2020,18:39,,96,,,46845009223,0.76,Manila,2
288833,44695315400,bank,2/10/2020,5:10,0:18:09,,,,bdo,50,Paranaque,2
170377,44695315400,text,2/11/2020,16:01,0:43:19,102,,,44671275539,0.81,Paranaque,1
692709,44695315400,online_game,2/12/2020,18:56,0:53:03,,,,game b,500,Paranaque,7
287144,44695315400,youtube,2/13/2020,5:05,0:57:44,,,,youtube.com,1000,Paranaque,7
294392,44695315400,bank,2/14/2020,2:40,0:42:01,,,,bdo,50,Paranaque,2
126067,40476286585,online_support,6/17/2020,3:00,0:39:53,,,,technical_support,60,Mandaluyong,6
