activity_id,mobile_number,activity,date,date(time),duration(min),length_of_text,type_of_load,amount_load,receiver,mb_use,location(city),location(district)
328205,93164017894,load,10/27/2020,8:01,0:27:32,,GoSakto90,20,loading,,Valenzuela,6
157871,93164017894,bank,10/28/2020,12:42,0:51:35,,,,bdo,50,Valenzuela,10
537511,93164017894,youtube,10/29/2020,4:59,0:20:14,,,,youtube.com,4000,Valenzuela,13
808925,93164017894,bank,10/30/2020,19:56,0:55:02,,,,bpi,50,Valenzuela,10
355870,55059408456,online_shopping,3/17/2020,18:18,0:06:02,,,,lazada,600,Malabon,11
726042,55059408456,online_consultation,3/18/2020,0:49,0:50:02,,,,technical_consultation,300,Malabon,9
545251,55059408456,twitter,3/19/2020,0:57,0:01:50,,,,twitter.com,250,Malabon,15
901807,55059408456,facebook,3/20/2020,10:36,0:06:49,,,,facebook.com,250,Malabon,10
620136,55059408456,facebook,3/21/2020,10:24,0:50:24,,,,facebook.com,750,Malabon,4
107747,82593795334,bank,6/11/2020,3:25,0:26:40,,,,bdo,250,Navotas,14
709286,82593795334,online_consultation,6/12/2020,4:14,0:44:00,,,,technical_consultation,450,Navotas,13
312001,82593795334,call,6/13/2020,0:55,0:27:20,,,,16964885131,20,Navotas,7
135005,82593795334,online_support,6/14/2020,7:38,0:51:58,,,,technical_support,90,Navotas,16
505307,82593795334,text,6/15/2020,2:07,0:19:22,190,,,58430268761,1.52,Navotas,10
230418,71392059479,online_shopping,11/9/2020,18:36,0:22:05,,,,lazada,750,Pasig,3
425060,71392059479,online_support,11/10/2020,21:37,0:21:18,,,,technical_support,150,Pasig,15
168055,71392059479,online_game,11/11/2020,18:01,0:37:48,,,,game a,1500,Pasig,16
238775,71392059479,facebook,11/12/2020,6:01,0:37:06,,,,facebook.com,750,Pasig,3
808275,71392059479,youtube,11/13/2020,17:31,0:54:19,,,,youtube.com,5000,Pasig,16
855032,92268363114,youtube,2/12/2020,17:09,0:04:21,,,,youtube.com,1000,Muntinlupa,8
721920,92268363114,load,2/13/2020,14:55,0:27:06,,GoSakto50,150,loading,,Muntinlupa,3
224080,92268363114,text,2/14/2020,10:08,0:34:50,92,,,12950004906,0.73,Muntinlupa,16
171114,92268363114,twitter,2/15/2020,2:31,0:17:30,,,,twitter.com,500,Muntinlupa,9
193796,92268363114,online_game,2/16/2020,23:55,0:38:23,,,,game b,2000,Muntinlupa,1
112618,79495021652,twitter,3/4/2020,5:58,0:24:43,,,,twitter.com,250,Manila,5
653194,79495021652,twitter,3/5/2020,14:02,0:50:36,,,,twitter.com,1000,Manila,1
213809,79495021652,twitter,3/6/2020,14:54,0:50:19,,,,twitter.com,1000,Manila,16
875778,79495021652,bank,3/7/2020,12:07,0:46:06,,,,bdo,150,Manila,4
284998,79495021652,facebook,3/8/2020,23:54,0:44:47,,,,facebook.com,750,Manila,14
465146,75716544022,call,9/22/2020,4:54,0:34:42,,,,15435133859,40,Paranaque,16
943148,75716544022,online_game,9/23/2020,2:42,0:57:28,,,,game a,500,Paranaque,6
422443,75716544022,bank,9/24/2020,10:17,0:22:58,,,,bdo,150,Paranaque,15
630877,75716544022,text,9/25/2020,23:15,0:00:45,67,,,58443986190,0.55,Paranaque,11
881449,75716544022,online_support,9/26/2020,2:37,0:10:20,,,,technical_support,60,Paranaque,14
563449,17361980314,twitter,4/5/2020,0:12,0:19:39,,,,twitter.com,500,Taguig,6
449725,17361980314,call,4/6/2020,1:00,0:56:34,,,,18509016615,60,Taguig,15
482598,17361980314,call,4/7/2020,21:37,0:40:34,,,,40818901299,20,Taguig,5
104806,17361980314,online_game,4/8/2020,19:52,0:40:36,,,,game a,2500,Taguig,16
104415,17361980314,facebook,4/9/2020,18:29,0:28:29,,,,facebook.com,500,Taguig,8
704311,63456200298,twitter,2/3/2020,23:15,0:43:50,,,,twitter.com,500,Navotas,6
804403,63456200298,online_game,2/4/2020,9:59,0:16:59,,,,game a,2000,Navotas,15
398600,63456200298,bank,2/5/2020,22:04,0:05:39,,,,bpi,50,Navotas,5
131782,63456200298,online_support,2/6/2020,19:40,0:32:27,,,,finance_support,30,Navotas,15
737425,63456200298,load,2/7/2020,6:36,0:11:15,,GoSakto70,200,loading,,Navotas,13
498388,41472262800,bank,4/9/2020,8:18,0:48:21,,,,bdo,200,Pasig,3
113481,41472262800,facebook,4/10/2020,13:38,0:52:01,,,,facebook.com,750,Pasig,12
627395,41472262800,load,4/11/2020,1:10,0:17:00,,GoSakto70,5,loading,,Pasig,9
161315,41472262800,online_shopping,4/12/2020,8:00,0:25:43,,,,shopee,450,Pasig,12
712675,41472262800,text,4/13/2020,22:13,0:30:51,243,,,12483882908,1.92,Pasig,3
451478,78064921566,call,8/5/2020,17:43,0:21:54,,,,70278789320,100,Muntinlupa,16
583880,78064921566,online_shopping,8/6/2020,10:21,0:42:46,,,,lazada,600,Muntinlupa,16
739073,78064921566,online_shopping,8/7/2020,11:37,0:59:15,,,,lazada,150,Muntinlupa,13
626859,78064921566,youtube,8/8/2020,22:11,0:43:02,,,,youtube.com,3000,Muntinlupa,10
656505,78064921566,online_support,8/9/2020,1:20,0:07:51,,,,technical_support,120,Muntinlupa,16
920516,50808776544,load,6/19/2020,15:50,0:07:00,,GoSakto50,100,loading,,Quezon City,8
628742,50808776544,facebook,6/20/2020,22:18,0:44:37,,,,facebook.com,500,Quezon City,12
848920,50808776544,facebook,6/21/2020,22:57,0:43:37,,,,facebook.com,1000,Quezon City,5
306540,50808776544,call,6/22/2020,6:59,0:37:52,,,,53014123528,20,Quezon City,15
931093,50808776544,online_game,6/23/2020,16:35,0:02:14,,,,game b,1000,Quezon City,9
880741,62339432902,youtube,2/25/2020,10:44,0:23:20,,,,youtube.com,5000,Pasig,4
822226,62339432902,call,2/26/2020,5:39,0:58:42,,,,64771346605,80,Pasig,7
413588,62339432902,load,2/27/2020,20:01,0:29:19,,Regular Load,100,loading,,Pasig,14
705001,62339432902,call,2/28/2020,4:57,0:52:20,,,,56644966703,100,Pasig,14
140148,62339432902,facebook,2/29/2020,4:40,0:11:52,,,,facebook.com,500,Pasig,11
224825,18463541922,youtube,4/9/2020,12:19,0:49:59,,,,youtube.com,2000,Taguig,3
244316,18463541922,twitter,4/10/2020,20:46,0:01:54,,,,twitter.com,500,Taguig,4
888162,18463541922,call,4/11/2020,2:27,0:28:44,,,,76743429522,100,Taguig,13
898138,18463541922,online_game,4/12/2020,20:40,0:58:12,,,,game a,2500,Taguig,16
101729,18463541922,online_support,4/13/2020,0:40,0:02:20,,,,technical_support,150,Taguig,8
909365,65288898459,load,11/8/2020,8:17,0:09:18,,GoSakto50,50,loading,,Paranaque,5
589173,65288898459,online_game,11/9/2020,4:10,0:04:45,,,,game a,2000,Paranaque,7
847187,65288898459,online_shopping,11/10/2020,7:28,0:01:39,,,,shopee,600,Paranaque,3
360008,65288898459,load,11/11/2020,14:39,0:36:13,,GoSakto50,200,loading,,Paranaque,2
232596,65288898459,load,11/12/2020,3:46,0:09:44,,Regular Load,10,loading,,Paranaque,5
657285,58530518107,online_support,10/23/2020,9:46,0:31:49,,,,technical_support,30,Taguig,8
440590,58530518107,call,10/24/2020,9:52,0:08:57,,,,85747650132,100,Taguig,9
352091,58530518107,bank,10/25/2020,20:06,0:49:39,,,,bpi,100,Taguig,14
221863,58530518107,text,10/26/2020,2:30,,141,,,13779320207,1.11,Taguig,1
125707,58530518107,online_game,10/27/2020,3:09,0:33:28,,,,game b,2000,Taguig,9
864544,93279241798,twitter,3/23/2020,19:24,0:12:09,,,,twitter.com,1250,Manila,4
450150,93279241798,online_consultation,3/24/2020,13:37,0:20:40,,,,technical_consultation,300,Manila,6
384171,93279241798,online_consultation,3/25/2020,14:56,0:36:14,,,,technical_consultation,750,Manila,9
864023,93279241798,youtube,3/26/2020,23:03,0:03:40,,,,youtube.com,4000,Manila,7
412625,93279241798,load,3/27/2020,18:28,0:50:50,,Regular Load,20,loading,,Manila,15
657514,28905517400,online_game,5/22/2020,23:18,0:29:40,,,,game a,2000,Mandaluyong,13
160902,28905517400,online_shopping,5/23/2020,7:45,0:03:52,,,,lazada,750,Mandaluyong,14
329908,28905517400,youtube,5/24/2020,7:35,0:37:00,,,,youtube.com,5000,Mandaluyong,7
723744,28905517400,online_consultation,5/25/2020,20:26,0:03:11,,,,medical_consultation,750,Mandaluyong,14
436834,28905517400,online_game,5/26/2020,11:09,0:56:43,,,,game b,2000,Mandaluyong,8
953013,68661063668,text,11/16/2020,16:15,0:51:20,82,,,18469242532,0.68,Taguig,11
755264,68661063668,twitter,11/17/2020,11:16,0:45:33,,,,twitter.com,250,Taguig,8
121326,68661063668,online_support,11/18/2020,19:18,0:11:25,,,,finance_support,30,Taguig,7
768627,68661063668,online_shopping,11/19/2020,6:53,0:07:18,,,,shopee,450,Taguig,9
115529,68661063668,load,11/20/2020,8:46,0:12:19,,GoSakto70,5,loading,,Taguig,4
731152,68663867138,youtube,6/4/2020,6:52,0:48:25,,,,youtube.com,1000,San Juan,3
403205,68663867138,online_shopping,6/5/2020,7:13,0:36:05,,,,shopee,150,San Juan,9
829410,68663867138,facebook,6/6/2020,15:24,0:55:38,,,,facebook.com,750,San Juan,16
340817,68663867138,text,6/7/2020,21:17,0:07:46,98,,,68242866581,0.78,San Juan,1
194855,68663867138,twitter,6/8/2020,6:10,0:49:40,,,,twitter.com,1000,San Juan,13
499037,20238200545,bank,10/30/2020,18:11,0:41:09,,,,bdo,100,Paranaque,1
647106,20238200545,bank,10/31/2020,19:10,0:57:14,,,,bdo,150,Paranaque,1
989019,20238200545,load,11/1/2020,9:58,0:21:01,,GoSakto90,5,loading,,Paranaque,8
271931,20238200545,online_consultation,11/2/2020,18:25,0:37:16,,,,medical_consultation,300,Paranaque,6
515952,20238200545,online_shopping,11/3/2020,5:29,0:17:04,,,,lazada,750,Paranaque,16
392121,29484350309,youtube,5/23/2020,7:34,0:13:32,,,,youtube.com,3000,Quezon City,3
561549,29484350309,online_game,5/24/2020,2:38,0:02:53,,,,game a,1000,Quezon City,6
430897,29484350309,online_consultation,5/25/2020,8:02,0:43:34,,,,school_consultation,750,Quezon City,13
109192,29484350309,online_shopping,5/26/2020,8:26,0:04:48,,,,shopee,750,Quezon City,11
138288,29484350309,text,5/27/2020,0:46,0:45:52,245,,,67961024260,1.93,Quezon City,15
882470,97547158720,text,6/12/2020,19:20,0:50:57,193,,,16931502847,1.52,Navotas,10
463663,97547158720,online_support,6/13/2020,8:00,0:10:50,,,,technical_support,30,Navotas,5
899164,97547158720,online_game,6/14/2020,13:01,0:20:36,,,,game a,1500,Navotas,7
206696,97547158720,bank,6/15/2020,1:43,0:51:30,,,,bpi,100,Navotas,12
758865,97547158720,online_game,6/16/2020,20:43,0:08:41,,,,game b,2500,Navotas,12
442120,92458005964,facebook,2/1/2020,2:10,0:58:47,,,,facebook.com,1000,San Juan,2
187695,92458005964,facebook,2/2/2020,20:22,0:30:06,,,,facebook.com,250,San Juan,8
865184,92458005964,bank,2/3/2020,13:28,0:06:56,,,,bdo,100,San Juan,12
736712,92458005964,call,2/4/2020,15:09,0:37:31,,,,34478343234,20,San Juan,2
252675,92458005964,youtube,2/5/2020,13:56,0:44:24,,,,youtube.com,5000,San Juan,10
154204,70799619455,text,10/4/2020,11:47,0:39:56,124,,,22309716780,0.98,San Juan,8
425840,70799619455,bank,10/5/2020,4:43,0:13:33,,,,bdo,200,San Juan,12
295466,70799619455,online_shopping,10/6/2020,11:34,0:34:24,,,,lazada,450,San Juan,15
308472,70799619455,online_game,10/7/2020,23:43,0:12:48,,,,game a,2500,San Juan,1
848884,70799619455,call,10/8/2020,18:39,0:39:27,,,,38214375952,20,San Juan,15
830099,74715544322,online_shopping,3/31/2020,4:06,0:25:56,,,,lazada,450,Las Pinas,16
180032,74715544322,online_consultation,4/1/2020,12:00,0:11:21,,,,medical_consultation,750,Las Pinas,16
510354,74715544322,youtube,4/2/2020,0:44,0:36:50,,,,youtube.com,2000,Las Pinas,7
548649,74715544322,text,4/3/2020,22:30,0:48:37,212,,,35360157326,1.69,Las Pinas,7
620441,74715544322,call,4/4/2020,9:18,0:50:17,,,,94660869683,60,Las Pinas,9
174559,45137346191,online_support,11/3/2020,8:28,0:56:06,,,,finance_support,60,Quezon City,7
776120,45137346191,online_game,11/4/2020,3:39,0:39:31,,,,game a,500,Quezon City,9
130136,45137346191,online_game,11/5/2020,9:42,0:33:24,,,,game a,2500,Quezon City,13
765033,45137346191,load,11/6/2020,11:44,0:51:38,,GoSakto90,150,loading,,Quezon City,15
218471,45137346191,online_shopping,11/7/2020,11:44,0:39:53,,,,lazada,600,Quezon City,15
340456,13190595655,load,1/15/2020,5:31,0:38:33,,GoSakto70,50,loading,,Paranaque,15
594072,13190595655,online_game,1/16/2020,8:53,0:20:57,,,,game a,1500,Paranaque,13
929003,13190595655,twitter,1/17/2020,22:24,0:05:29,,,,twitter.com,1250,Paranaque,1
647683,13190595655,online_consultation,1/18/2020,21:54,0:39:41,,,,medical_consultation,450,Paranaque,8
650868,13190595655,text,1/19/2020,7:27,0:21:40,184,,,32761400383,1.46,Paranaque,7
951312,56542441276,call,1/23/2020,17:05,0:22:41,,,,66314416422,60,Quezon City,10
145211,56542441276,bank,1/24/2020,10:14,0:31:46,,,,bdo,150,Quezon City,13
747860,56542441276,online_consultation,1/25/2020,11:51,0:17:20,,,,school_consultation,300,Quezon City,4
520540,56542441276,online_game,1/26/2020,1:51,0:49:40,,,,game b,1500,Quezon City,8
650725,56542441276,online_game,1/27/2020,14:31,0:38:10,,,,game a,1000,Quezon City,15
359714,10676663999,online_consultation,2/1/2020,15:34,0:26:51,,,,technical_consultation,150,Manila,3
714809,10676663999,facebook,2/2/2020,10:35,0:11:39,,,,facebook.com,1250,Manila,8
377425,10676663999,youtube,2/3/2020,18:31,0:19:20,,,,youtube.com,2000,Manila,11
162157,10676663999,call,2/4/2020,5:44,0:17:02,,,,44121161799,100,Manila,5
507786,10676663999,online_consultation,2/5/2020,14:43,0:14:26,,,,technical_consultation,600,Manila,5
655853,35360157326,call,10/31/2020,7:39,0:02:44,,,,29561549466,20,Taguig,10
602120,35360157326,call,11/1/2020,14:53,0:20:06,,,,91145113052,40,Taguig,13
896229,35360157326,online_consultation,11/2/2020,5:01,0:08:23,,,,technical_consultation,450,Taguig,4
836309,35360157326,call,11/3/2020,7:22,0:23:12,,,,21541428479,80,Taguig,15
571940,35360157326,facebook,11/4/2020,12:15,0:45:31,,,,facebook.com,1250,Taguig,15
440594,69344300089,twitter,11/19/2020,2:27,0:33:39,,,,twitter.com,750,Quezon City,2
288686,69344300089,youtube,11/20/2020,5:13,0:44:41,,,,youtube.com,2000,Quezon City,8
672469,69344300089,youtube,11/21/2020,10:59,0:28:02,,,,youtube.com,1000,Quezon City,11
113639,69344300089,online_consultation,11/22/2020,3:03,0:26:31,,,,medical_consultation,450,Quezon City,5
506583,69344300089,load,11/23/2020,9:14,0:45:50,,GoSakto50,50,loading,,Quezon City,3
364036,47010048259,youtube,6/8/2020,15:07,0:17:58,,,,youtube.com,2000,Pasay,16
805865,47010048259,facebook,6/9/2020,23:31,0:46:28,,,,facebook.com,1000,Pasay,16
134762,47010048259,bank,6/10/2020,20:19,0:46:13,,,,bdo,50,Pasay,11
483038,47010048259,load,6/11/2020,9:53,0:44:40,,GoSakto90,150,loading,,Pasay,13
717631,47010048259,load,6/12/2020,22:10,0:03:23,,Regular Load,20,loading,,Pasay,7
854176,22823375367,text,1/28/2020,23:22,0:50:28,213,,,90333234955,1.68,Makati,16
581558,22823375367,online_game,1/29/2020,23:30,0:55:04,,,,game b,2000,Makati,16
231786,22823375367,online_game,1/30/2020,19:09,0:32:15,,,,game b,2000,Makati,9
242734,22823375367,online_game,1/31/2020,20:53,0:34:12,,,,game b,1000,Makati,16
725020,22823375367,facebook,2/1/2020,9:33,0:27:20,,,,facebook.com,500,Makati,13
897118,37790968018,bank,10/15/2020,22:44,0:21:52,,,,bpi,200,Manila,9
302312,37790968018,facebook,10/16/2020,20:51,0:09:06,,,,facebook.com,1000,Manila,3
176980,37790968018,bank,10/17/2020,0:31,0:39:58,,,,bpi,150,Manila,13
835971,37790968018,online_game,10/18/2020,9:04,0:15:36,,,,game b,2000,Manila,6
628624,37790968018,twitter,10/19/2020,16:57,0:17:59,,,,twitter.com,250,Manila,1
846125,96249665437,online_shopping,3/26/2020,21:27,0:07:29,,,,shopee,600,Paranaque,7
277307,96249665437,online_shopping,3/27/2020,9:46,0:55:30,,,,lazada,450,Paranaque,9
826617,96249665437,bank,3/28/2020,20:01,0:24:48,,,,bdo,250,Paranaque,16
481682,96249665437,text,3/29/2020,2:26,0:24:38,197,,,37671844270,1.55,Paranaque,15
179761,96249665437,online_consultation,3/30/2020,5:09,0:40:41,,,,school_consultation,150,Paranaque,12
969475,64505116160,facebook,2/24/2020,22:29,0:36:30,,,,facebook.com,1000,Marikina,12
489744,64505116160,youtube,2/25/2020,7:10,0:37:57,,,,youtube.com,1000,Marikina,14
417661,64505116160,online_shopping,2/26/2020,13:00,0:02:35,,,,lazada,750,Marikina,3
894672,64505116160,bank,2/27/2020,19:41,0:39:36,,,,bpi,150,Marikina,9
410113,64505116160,online_game,2/28/2020,22:21,0:10:39,,,,game b,1000,Marikina,16
514483,66427881951,call,2/25/2020,21:54,0:00:46,,,,70278789320,40,Navotas,15
827158,66427881951,text,2/26/2020,17:20,0:13:29,143,,,65290626689,1.12,Navotas,9
188863,66427881951,facebook,2/27/2020,1:25,0:32:41,,,,facebook.com,250,Navotas,1
168579,66427881951,load,2/28/2020,21:40,0:31:55,,GoSakto70,5,loading,,Navotas,6
287254,66427881951,online_support,2/29/2020,12:45,0:52:20,,,,technical_support,30,Navotas,14
511323,62955106330,twitter,8/15/2020,23:33,0:33:56,,,,twitter.com,1000,San Juan,6
182314,62955106330,call,8/16/2020,2:53,0:00:11,,,,93704382272,20,San Juan,8
606783,62955106330,youtube,8/17/2020,1:10,0:36:39,,,,youtube.com,1000,San Juan,4
843630,62955106330,youtube,8/18/2020,9:54,0:29:24,,,,youtube.com,4000,San Juan,4
236392,62955106330,online_consultation,8/19/2020,13:09,0:49:57,,,,technical_consultation,450,San Juan,16
610245,59041578532,online_support,4/23/2020,19:54,0:27:57,,,,technical_support,30,Makati,15
426064,59041578532,online_consultation,4/24/2020,8:06,0:48:55,,,,medical_consultation,750,Makati,13
757816,59041578532,call,4/25/2020,1:23,0:35:00,,,,20701661595,100,Makati,14
431477,59041578532,bank,4/26/2020,4:02,0:09:05,,,,bpi,50,Makati,12
292235,59041578532,online_shopping,4/27/2020,17:57,0:35:37,,,,lazada,450,Makati,6
582152,95396074101,online_shopping,11/12/2020,11:22,0:59:02,,,,shopee,600,Pasig,7
262418,95396074101,facebook,11/13/2020,14:26,0:03:20,,,,facebook.com,750,Pasig,9
941523,95396074101,online_shopping,11/14/2020,21:11,0:18:30,,,,lazada,600,Pasig,4
879823,95396074101,online_shopping,11/15/2020,18:09,0:12:58,,,,shopee,750,Pasig,5
430137,95396074101,bank,11/16/2020,9:02,0:25:07,,,,bpi,50,Pasig,4
548638,91145113052,facebook,3/19/2020,13:21,0:57:45,,,,facebook.com,750,Makati,10
498982,91145113052,online_shopping,3/20/2020,8:23,0:32:50,,,,shopee,300,Makati,9
288393,91145113052,text,3/21/2020,19:47,,147,,,45850377401,1.19,Makati,11
308763,91145113052,online_consultation,3/22/2020,15:20,0:30:04,,,,technical_consultation,150,Makati,14
716503,91145113052,youtube,3/23/2020,10:23,0:08:32,,,,youtube.com,5000,Makati,10
743040,91968058339,online_consultation,4/2/2020,14:21,0:26:26,,,,medical_consultation,150,Mandaluyong,3
488901,91968058339,online_shopping,4/3/2020,13:37,0:30:52,,,,lazada,450,Mandaluyong,6
612932,91968058339,bank,4/4/2020,9:44,0:42:13,,,,bdo,50,Mandaluyong,7
411299,91968058339,text,4/5/2020,1:25,0:20:40,208,,,78567426430,1.66,Mandaluyong,1
970081,91968058339,online_support,4/6/2020,16:54,0:34:19,,,,finance_support,30,Mandaluyong,7
790724,44844991757,load,2/21/2020,15:55,0:02:54,,GoSakto90,200,loading,,Quezon City,7
940197,44844991757,call,2/22/2020,15:38,0:22:52,,,,18613771622,40,Quezon City,16
975884,44844991757,call,2/23/2020,10:01,0:51:04,,,,57725342388,40,Quezon City,3
620120,44844991757,online_support,2/24/2020,14:25,0:45:28,,,,technical_support,120,Quezon City,16
531430,44844991757,youtube,2/25/2020,21:49,0:38:01,,,,youtube.com,2000,Quezon City,11
511701,82686109520,facebook,10/31/2020,18:09,0:55:07,,,,facebook.com,250,Manila,6
541684,82686109520,facebook,11/1/2020,14:37,0:15:57,,,,facebook.com,750,Manila,13
838642,82686109520,call,11/2/2020,14:30,0:09:38,,,,29384616134,40,Manila,5
729108,82686109520,load,11/3/2020,20:33,0:01:33,,GoSakto70,50,loading,,Manila,6
915267,82686109520,online_game,11/4/2020,20:11,0:32:53,,,,game b,2500,Manila,5
840085,94227803022,bank,11/2/2020,18:02,0:19:12,,,,bdo,100,Manila,15
927860,94227803022,facebook,11/3/2020,17:35,0:19:28,,,,facebook.com,1250,Manila,8
133318,94227803022,online_shopping,11/4/2020,3:10,0:33:12,,,,lazada,450,Manila,8
715857,94227803022,text,11/5/2020,14:02,0:54:52,182,,,23227281464,1.44,Manila,10
399829,94227803022,online_shopping,11/6/2020,19:54,0:30:29,,,,shopee,150,Manila,13
354973,67312434973,youtube,5/18/2020,17:50,0:09:15,,,,youtube.com,5000,San Juan,8
804012,67312434973,text,5/19/2020,11:28,0:37:52,134,,,37966106624,1.05,San Juan,14
506723,67312434973,call,5/20/2020,10:16,0:00:42,,,,60300975672,40,San Juan,14
769257,67312434973,online_consultation,5/21/2020,14:14,0:51:05,,,,school_consultation,300,San Juan,6
725966,67312434973,online_game,5/22/2020,14:44,0:41:11,,,,game a,2000,San Juan,1
673589,71981446584,load,4/2/2020,13:13,0:23:08,,GoSakto90,5,loading,,Quezon City,10
999491,71981446584,facebook,4/3/2020,11:51,0:45:36,,,,facebook.com,750,Quezon City,6
775307,71981446584,youtube,4/4/2020,21:58,0:49:27,,,,youtube.com,3000,Quezon City,1
280830,71981446584,text,4/5/2020,18:21,,148,,,37237074763,1.17,Quezon City,10
877668,71981446584,facebook,4/6/2020,5:12,0:46:00,,,,facebook.com,250,Quezon City,9
950017,76622246213,load,3/27/2020,3:35,0:18:46,,GoSakto90,50,loading,,Pasig,7
549430,76622246213,twitter,3/28/2020,0:29,0:42:35,,,,twitter.com,1250,Pasig,5
431988,76622246213,online_support,3/29/2020,16:45,0:38:06,,,,technical_support,30,Pasig,6
443364,76622246213,online_support,3/30/2020,13:35,0:58:12,,,,finance_support,120,Pasig,3
441194,76622246213,load,3/31/2020,9:49,0:16:59,,Regular Load,20,loading,,Pasig,8
158786,44093656587,facebook,2/10/2020,18:23,0:38:30,,,,facebook.com,750,Quezon City,14
338880,44093656587,youtube,2/11/2020,19:04,0:13:47,,,,youtube.com,5000,Quezon City,11
368363,44093656587,online_game,2/12/2020,11:55,0:04:33,,,,game b,1000,Quezon City,6
614223,44093656587,facebook,2/13/2020,8:25,0:47:29,,,,facebook.com,1000,Quezon City,7
833038,44093656587,youtube,2/14/2020,14:20,0:58:05,,,,youtube.com,5000,Quezon City,7
492070,36863767029,twitter,1/29/2020,23:23,0:25:58,,,,twitter.com,500,Manila,16
395625,36863767029,online_shopping,1/30/2020,16:42,0:37:55,,,,lazada,450,Manila,14
827125,36863767029,twitter,1/31/2020,4:44,0:57:01,,,,twitter.com,750,Manila,12
571597,36863767029,text,2/1/2020,18:07,0:37:43,62,,,92253555647,0.52,Manila,8
610722,36863767029,load,2/2/2020,11:19,0:53:32,,GoSakto70,150,loading,,Manila,1
725442,76558689733,online_consultation,10/22/2020,20:37,0:14:35,,,,technical_consultation,450,Paranaque,16
951024,76558689733,online_consultation,10/23/2020,21:27,0:17:37,,,,technical_consultation,450,Paranaque,14
106321,76558689733,online_game,10/24/2020,8:38,0:22:00,,,,game a,500,Paranaque,4
364269,76558689733,call,10/25/2020,17:42,0:25:08,,,,54947300460,20,Paranaque,12
124746,76558689733,online_consultation,10/26/2020,12:40,0:16:40,,,,school_consultation,450,Paranaque,7
822526,17481839938,facebook,10/8/2020,14:42,0:40:31,,,,facebook.com,750,Marikina,5
418896,17481839938,online_game,10/9/2020,14:02,0:16:22,,,,game b,2500,Marikina,10
625187,17481839938,online_consultation,10/10/2020,14:44,0:25:21,,,,school_consultation,150,Marikina,10
451759,17481839938,twitter,10/11/2020,8:02,0:09:37,,,,twitter.com,1000,Marikina,14
843735,17481839938,twitter,10/12/2020,16:35,0:06:48,,,,twitter.com,1000,Marikina,6
381232,11527051956,call,2/1/2020,3:33,0:24:14,,,,96443125005,60,Mandaluyong,12
758409,11527051956,call,2/2/2020,20:33,0:35:56,,,,44310193603,100,Mandaluyong,5
767469,11527051956,online_consultation,2/3/2020,3:36,0:35:34,,,,school_consultation,750,Mandaluyong,5
458625,11527051956,facebook,2/4/2020,7:35,0:07:31,,,,facebook.com,500,Mandaluyong,6
877817,11527051956,online_game,2/5/2020,0:27,0:50:39,,,,game a,500,Mandaluyong,5
506103,90330828239,online_shopping,10/11/2020,4:35,0:42:47,,,,shopee,600,Caloocan,10
345522,90330828239,bank,10/12/2020,23:59,0:19:59,,,,bdo,150,Caloocan,16
383939,90330828239,online_game,10/13/2020,20:10,0:16:50,,,,game a,1000,Caloocan,10
119246,90330828239,text,10/14/2020,1:30,,164,,,49100989359,1.3,Caloocan,1
953252,90330828239,bank,10/15/2020,10:57,0:47:35,,,,bdo,150,Caloocan,4
780685,22309716780,twitter,2/29/2020,19:50,0:08:56,,,,twitter.com,500,Valenzuela,12
823946,22309716780,online_consultation,3/1/2020,12:17,0:20:01,,,,medical_consultation,600,Valenzuela,10
178873,22309716780,twitter,3/2/2020,22:32,0:24:05,,,,twitter.com,1250,Valenzuela,15
749360,22309716780,youtube,3/3/2020,9:55,0:43:28,,,,youtube.com,4000,Valenzuela,8
531731,22309716780,bank,3/4/2020,15:03,0:28:44,,,,bdo,100,Valenzuela,13
941482,44325895311,text,12/22/2020,20:36,0:23:44,245,,,88455209928,1.94,Navotas,2
542620,44325895311,load,12/23/2020,19:48,0:04:18,,Regular Load,20,loading,,Navotas,13
104663,44325895311,load,12/24/2020,7:17,0:43:34,,Regular Load,100,loading,,Navotas,16
451925,44325895311,load,12/25/2020,17:22,0:29:14,,Regular Load,100,loading,,Navotas,7
742804,44325895311,facebook,12/26/2020,15:16,0:20:23,,,,facebook.com,250,Navotas,5
319589,16269269516,twitter,7/1/2020,15:36,0:52:43,,,,twitter.com,250,Pasig,16
995640,16269269516,youtube,7/2/2020,5:21,0:30:14,,,,youtube.com,5000,Pasig,4
189662,16269269516,online_shopping,7/3/2020,1:59,0:45:57,,,,shopee,600,Pasig,13
235330,16269269516,youtube,7/4/2020,1:02,0:13:32,,,,youtube.com,5000,Pasig,4
630139,16269269516,text,7/5/2020,20:08,0:53:53,208,,,29706749546,1.66,Pasig,15
689269,86526431480,youtube,11/11/2020,10:13,0:32:37,,,,youtube.com,4000,Malabon,11
214731,86526431480,online_game,11/12/2020,19:48,0:29:35,,,,game b,500,Malabon,15
346687,86526431480,call,11/13/2020,9:06,0:06:02,,,,94784653977,60,Malabon,6
802085,86526431480,online_shopping,11/14/2020,10:40,0:56:49,,,,lazada,600,Malabon,7
348110,86526431480,load,11/15/2020,13:07,0:19:03,,GoSakto50,20,loading,,Malabon,10
630625,77758254417,text,8/7/2020,2:44,,155,,,62461438999,1.25,Navotas,5
335951,77758254417,text,8/8/2020,2:30,,122,,,65992387291,0.96,Navotas,6
